"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Face Pull",,"",0,"normal",40,12,,,
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Face Pull",,"",1,"normal",40,10,,,
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Face Pull",,"",2,"normal",40,10,,,
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Hanging Leg Raise",,"",0,"normal",,12,,,
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Hanging Leg Raise",,"",1,"normal",,13,,,
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Hanging Leg Raise",,"",2,"normal",,15,,,
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Yarım Mekik (Makine)",,"",0,"normal",45,10,,,
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Yarım Mekik (Makine)",,"",1,"normal",45,10,,,
"Omuz/Karın","5 Ağu 2024, 18:35","5 Ağu 2024, 19:27","","Yarım Mekik (Makine)",,"",2,"normal",45,10,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Lat Pulldown (Cable)",,"",1,"normal",70,11,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Lat Pulldown (Cable)",,"",2,"normal",70,10,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Iso-Lateral Row (Makine)",,"",0,"normal",80,10,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Iso-Lateral Row (Makine)",,"",1,"normal",80,11,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Iso-Lateral Row (Makine)",,"",2,"normal",80,12,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Cable Row - Wide Grip",,"",0,"normal",55,12,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Cable Row - Wide Grip",,"",1,"normal",55,12,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Cable Row - Wide Grip",,"",2,"normal",50,12,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Bicep Curl (Dambıl)",,"",0,"normal",16,8,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Bicep Curl (Dambıl)",,"",1,"normal",16,8,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Bicep Curl (Dambıl)",,"",2,"normal",16,8,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Hammer Curl (Dambıl)",,"",0,"normal",18,8,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Hammer Curl (Dambıl)",,"",1,"normal",18,8,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Hammer Curl (Dambıl)",,"",2,"normal",18,8,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Palms Up Wrist Curl",,"Istasyonda",0,"normal",27.5,25,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Palms Up Wrist Curl",,"Istasyonda",1,"normal",27.5,20,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Palms Up Wrist Curl",,"Istasyonda",2,"normal",27.5,20,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Wrist Extension (Bar)",,"",0,"normal",8,11,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Wrist Extension (Bar)",,"",1,"normal",8,11,,,
"Pull","4 Ağu 2024, 14:12","4 Ağu 2024, 15:22","","Oturarak Wrist Extension (Bar)",,"",2,"normal",8,10,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Incline Bench Press (Dambıl)",,"",0,"normal",32,12,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Incline Bench Press (Dambıl)",,"",1,"normal",32,11,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Incline Bench Press (Dambıl)",,"",2,"normal",32,10,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Incline Bench Press (Dambıl)",,"",3,"normal",32,10,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Butterfly (Pec Deck)",,"",1,"normal",55,12,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Butterfly (Pec Deck)",,"",2,"normal",55,10,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Butterfly (Pec Deck)",,"",3,"normal",55,8,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Skullcrusher (Bar)",,"",0,"normal",20,10,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Skullcrusher (Bar)",,"",1,"normal",20,10,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Skullcrusher (Bar)",,"",2,"normal",20,10,,,
"Göğüs","3 Ağu 2024, 14:54","3 Ağu 2024, 15:40","","Skullcrusher (Bar)",,"",3,"normal",20,10,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Squat (Smith Machine)",,"",0,"normal",70,8,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Squat (Smith Machine)",,"",1,"normal",70,8,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Squat (Smith Machine)",,"",2,"normal",70,8,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Hip Thrust (Bar)",,"",0,"normal",110,12,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Hip Thrust (Bar)",,"",1,"normal",110,12,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Hip Thrust (Bar)",,"",2,"normal",110,15,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Leg Extension (Makine)",,"",0,"normal",55,10,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Leg Extension (Makine)",,"",1,"normal",55,10,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Leg Extension (Makine)",,"",2,"normal",55,12,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Oturarak Leg Curl (Makine)",,"",0,"normal",45,10,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Oturarak Leg Curl (Makine)",,"",1,"normal",45,12,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Oturarak Leg Curl (Makine)",,"",2,"normal",45,12,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Back Extension (Ağırlıklı Hyperextension)",,"",0,"normal",25,12,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Back Extension (Ağırlıklı Hyperextension)",,"",1,"normal",25,12,,,
"Leg","1 Ağu 2024, 17:10","1 Ağu 2024, 18:08","","Back Extension (Ağırlıklı Hyperextension)",,"",2,"normal",25,12,,,
"Göğüs","31 Tem 2024, 18:50","31 Tem 2024, 19:30","","Incline Bench Press (Dambıl)",,"",0,"normal",32,11,,,
"Göğüs","31 Tem 2024, 18:50","31 Tem 2024, 19:30","","Incline Bench Press (Dambıl)",,"",1,"normal",32,11,,,
"Göğüs","31 Tem 2024, 18:50","31 Tem 2024, 19:30","","Incline Bench Press (Dambıl)",,"",2,"normal",32,10,,,
"Göğüs","31 Tem 2024, 18:50","31 Tem 2024, 19:30","","Incline Bench Press (Dambıl)",,"",3,"normal",32,10,,,
"Göğüs","31 Tem 2024, 18:50","31 Tem 2024, 19:30","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Göğüs","31 Tem 2024, 18:50","31 Tem 2024, 19:30","","Butterfly (Pec Deck)",,"",1,"normal",55,12,,,
"Göğüs","31 Tem 2024, 18:50","31 Tem 2024, 19:30","","Butterfly (Pec Deck)",,"",2,"normal",55,12,,,
"Göğüs","31 Tem 2024, 18:50","31 Tem 2024, 19:30","","Butterfly (Pec Deck)",,"",3,"normal",55,8,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Iso-Lateral Row (Makine)",,"",0,"normal",80,10,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Iso-Lateral Row (Makine)",,"",1,"normal",80,10,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Iso-Lateral Row (Makine)",,"",2,"normal",80,12,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Oturarak Cable Row - Wide Grip",,"",0,"normal",50,12,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Oturarak Cable Row - Wide Grip",,"",1,"normal",50,12,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Oturarak Cable Row - Wide Grip",,"",2,"normal",50,15,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Bicep Curl (Dambıl)",,"",0,"normal",16,8,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Bicep Curl (Dambıl)",,"",1,"normal",16,7,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Bicep Curl (Dambıl)",,"",2,"normal",16,6,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Hammer Curl (Dambıl)",,"",0,"normal",18,8,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Hammer Curl (Dambıl)",,"",1,"normal",18,8,,,
"Pull","30 Tem 2024, 18:12","30 Tem 2024, 19:16","","Hammer Curl (Dambıl)",,"",2,"normal",18,7,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Incline Bench Press (Dambıl)",,"",0,"normal",32,10,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Incline Bench Press (Dambıl)",,"",1,"normal",32,10,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Incline Bench Press (Dambıl)",,"",2,"normal",32,10,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Incline Bench Press (Dambıl)",,"",3,"normal",32,10,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Butterfly (Pec Deck)",,"",1,"normal",55,9,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Butterfly (Pec Deck)",,"",2,"normal",55,9,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Butterfly (Pec Deck)",,"",3,"normal",55,9,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Skullcrusher (Bar)",,"",0,"normal",20,8,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Skullcrusher (Bar)",,"",1,"normal",20,8,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Skullcrusher (Bar)",,"",2,"normal",20,8,,,
"Göğüs","29 Tem 2024, 18:35","29 Tem 2024, 19:30","","Skullcrusher (Bar)",,"",3,"normal",20,6,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Squat (Smith Machine)",,"",0,"normal",70,8,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Squat (Smith Machine)",,"",1,"normal",70,8,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Squat (Smith Machine)",,"",2,"normal",70,6,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Hip Thrust (Bar)",,"",0,"normal",110,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Hip Thrust (Bar)",,"",1,"normal",110,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Hip Thrust (Bar)",,"",2,"normal",110,15,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Leg Extension (Makine)",,"",0,"normal",50,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Leg Extension (Makine)",,"",1,"normal",50,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Leg Extension (Makine)",,"",2,"normal",50,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Oturarak Leg Curl (Makine)",,"",0,"normal",40,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Oturarak Leg Curl (Makine)",,"",1,"normal",40,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Oturarak Leg Curl (Makine)",,"",2,"normal",40,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Back Extension (Ağırlıklı Hyperextension)",,"",0,"normal",25,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Back Extension (Ağırlıklı Hyperextension)",,"",1,"normal",25,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Back Extension (Ağırlıklı Hyperextension)",,"",2,"normal",25,12,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Standing Calf Raise (Smith)",,"(Smith machine takilan kilo)",0,"normal",90,10,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Standing Calf Raise (Smith)",,"(Smith machine takilan kilo)",1,"normal",90,9,,,
"Leg","28 Tem 2024, 18:42","28 Tem 2024, 20:07","","Standing Calf Raise (Smith)",,"(Smith machine takilan kilo)",2,"normal",90,8,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Shoulder Press (Dambıl)",,"",0,"normal",30,8,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Shoulder Press (Dambıl)",,"",1,"normal",30,9,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Shoulder Press (Dambıl)",,"",2,"normal",30,10,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Single Arm Lateral Raise (Cable)",,"",0,"normal",3.75,11,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Single Arm Lateral Raise (Cable)",,"",1,"normal",3.75,11,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Single Arm Lateral Raise (Cable)",,"",2,"normal",3.75,10,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Face Pull",,"",0,"normal",30,12,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Face Pull",,"",1,"normal",35,12,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Face Pull",,"",2,"normal",40,11,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Hanging Leg Raise",,"",0,"normal",,12,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Hanging Leg Raise",,"",1,"normal",,12,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Hanging Leg Raise",,"",2,"normal",,15,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Yarım Mekik (Makine)",,"",0,"normal",40,12,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Yarım Mekik (Makine)",,"",1,"normal",40,12,,,
"Omuz/Karın","27 Tem 2024, 14:12","27 Tem 2024, 15:01","","Yarım Mekik (Makine)",,"",2,"normal",45,7,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Lat Pulldown (Cable)",,"",2,"normal",70,10,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Iso-Lateral Row (Makine)",,"",0,"normal",80,12,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Iso-Lateral Row (Makine)",,"",1,"normal",80,12,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Iso-Lateral Row (Makine)",,"",2,"normal",80,10,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Oturarak Cable Row - Wide Grip",,"",0,"normal",50,12,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Oturarak Cable Row - Wide Grip",,"",1,"normal",50,12,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Oturarak Cable Row - Wide Grip",,"",2,"normal",50,17,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Bicep Curl (Dambıl)",,"",0,"normal",16,9,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Bicep Curl (Dambıl)",,"",1,"normal",16,9,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Bicep Curl (Dambıl)",,"",2,"normal",16,9,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Hammer Curl (Dambıl)",,"",0,"normal",18,10,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Hammer Curl (Dambıl)",,"",1,"normal",18,9,,,
"Pull","26 Tem 2024, 12:03","26 Tem 2024, 13:01","","Hammer Curl (Dambıl)",,"",2,"normal",18,10,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Incline Bench Press (Dambıl)",,"",0,"normal",30,12,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Incline Bench Press (Dambıl)",,"",1,"normal",32,11,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Incline Bench Press (Dambıl)",,"",2,"normal",32,9,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Incline Bench Press (Dambıl)",,"",3,"normal",32,10,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Butterfly (Pec Deck)",,"",1,"normal",55,11,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Butterfly (Pec Deck)",,"",2,"normal",55,9,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Butterfly (Pec Deck)",,"",3,"normal",55,8,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Triceps Pushdown",,"",0,"normal",25,12,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Triceps Pushdown",,"",1,"normal",30,11,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Triceps Pushdown",,"",2,"normal",30,8,,,
"Göğüs","25 Tem 2024, 18:27","25 Tem 2024, 19:20","","Triceps Pushdown",,"",3,"normal",30,10,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Shoulder Press (Dambıl)",,"",0,"normal",30,10,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Shoulder Press (Dambıl)",,"",1,"normal",30,9,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Shoulder Press (Dambıl)",,"",2,"normal",30,9,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Single Arm Lateral Raise (Cable)",,"",0,"normal",5,6,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Single Arm Lateral Raise (Cable)",,"",1,"normal",3.75,10,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Single Arm Lateral Raise (Cable)",,"",2,"normal",3.75,9,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Face Pull",,"",0,"normal",30,12,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Face Pull",,"",1,"normal",30,12,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Face Pull",,"",2,"normal",35,12,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Hanging Leg Raise",,"",0,"normal",,12,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Hanging Leg Raise",,"",1,"normal",,12,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Hanging Leg Raise",,"",2,"normal",,12,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Yarım Mekik (Makine)",,"",0,"normal",40,12,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Yarım Mekik (Makine)",,"",1,"normal",40,12,,,
"Omuz/Karın","24 Tem 2024, 18:42","24 Tem 2024, 19:46","","Yarım Mekik (Makine)",,"",2,"normal",40,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Lat Pulldown (Cable)",,"",0,"normal",70,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Lat Pulldown (Cable)",,"",2,"normal",70,10,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Iso-Lateral Row (Makine)",,"",0,"normal",75,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Iso-Lateral Row (Makine)",,"",1,"normal",75,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Iso-Lateral Row (Makine)",,"",2,"normal",75,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Cable Row - Wide Grip",,"",0,"normal",50,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Cable Row - Wide Grip",,"",1,"normal",50,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Cable Row - Wide Grip",,"",2,"normal",50,12,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Bicep Curl (Dambıl)",,"",0,"normal",16,10,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Bicep Curl (Dambıl)",,"",1,"normal",16,9,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Bicep Curl (Dambıl)",,"",2,"normal",16,7,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Hammer Curl (Dambıl)",,"",0,"normal",18,8,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Hammer Curl (Dambıl)",,"",1,"normal",18,8,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Hammer Curl (Dambıl)",,"",2,"normal",18,10,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Palms Up Wrist Curl",,"",0,"normal",12,15,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Palms Up Wrist Curl",,"",1,"normal",12,15,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Palms Up Wrist Curl",,"",2,"normal",12,15,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Wrist Extension (Bar)",,"",0,"normal",6,15,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Wrist Extension (Bar)",,"",1,"normal",6,15,,,
"Pull","22 Tem 2024, 18:29","22 Tem 2024, 19:21","","Oturarak Wrist Extension (Bar)",,"",2,"normal",6,15,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Incline Bench Press (Bar)",,"",0,"normal",70,9,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Incline Bench Press (Bar)",,"",1,"normal",70,8,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Incline Bench Press (Bar)",,"",2,"normal",70,7,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Incline Bench Press (Bar)",,"",3,"normal",70,8,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Butterfly (Pec Deck)",,"",1,"normal",55,12,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Butterfly (Pec Deck)",,"",2,"normal",55,12,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Butterfly (Pec Deck)",,"",3,"normal",55,12,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Triceps Pushdown",,"",0,"normal",25,12,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Triceps Pushdown",,"",1,"normal",25,12,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Triceps Pushdown",,"",2,"normal",25,12,,,
"Göğüs","21 Tem 2024, 16:13","21 Tem 2024, 17:07","","Triceps Pushdown",,"",3,"normal",25,13,,,
"Omuz/Karın","18 Tem 2024, 18:39","18 Tem 2024, 19:30","","Shoulder Press (Dambıl)",,"",0,"normal",30,9,,,
"Omuz/Karın","18 Tem 2024, 18:39","18 Tem 2024, 19:30","","Shoulder Press (Dambıl)",,"",1,"normal",30,8,,,
"Omuz/Karın","18 Tem 2024, 18:39","18 Tem 2024, 19:30","","Shoulder Press (Dambıl)",,"",2,"normal",30,9,,,
"Omuz/Karın","18 Tem 2024, 18:39","18 Tem 2024, 19:30","","Single Arm Lateral Raise (Cable)",,"",0,"normal",3.75,12,,,
"Omuz/Karın","18 Tem 2024, 18:39","18 Tem 2024, 19:30","","Single Arm Lateral Raise (Cable)",,"",1,"normal",3.75,10,,,
"Omuz/Karın","18 Tem 2024, 18:39","18 Tem 2024, 19:30","","Single Arm Lateral Raise (Cable)",,"",2,"normal",3.75,12,,,
"Omuz/Karın","18 Tem 2024, 18:39","18 Tem 2024, 19:30","","Face Pull",,"",0,"normal",25,12,,,
